tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,nChamps
CHALLENGER,nvF5fw8WabOzv5cDTj_f_H3_Kw8mMasRrghJlD4LSIn0sRAzg1kQFKCgiQ,담원기아김동하,813,141,84,True,False,False,False,j8od4VGgVH3188lifztcMimPEUJOp2llOL_SBfB32p4f1DF547k8bZk2,17
CHALLENGER,ykBPLnoC3saKRGJVAWQIcWtBJAI47wTsFrag_cn8G4tQ7tMqC7JoWWJmxA,xiuluoshen1,637,292,230,False,False,True,False,l4FeUwollmAZDTdrZNNR5MF5w98scQ7zgxTz-RQJmp6vF-bmj73wMsKP,8
CHALLENGER,weRW3mbYHm_gvSoPp6ZYa55gfQHbjsJ9Eel5tcyrqEUPXm8,원딜 왕자 이채환,688,398,371,False,False,True,False,1X-XE2CRIDs4XaIBfO4wDoy3d2SYAPc37WMxPVgT_E3vUJ4,6
CHALLENGER,o6VF5k902DJHURnvvm7b4C6gHIQNGHr5cJqSVpbSPKY_-YY,yurigaokaa,640,315,284,False,False,True,False,x4hMa38wQJt8BrktnLpNZGZ-ywWp-Dql9W5NCpT1oKBahWc,11
CHALLENGER,RdkYhkIi0_KW_tDRgdQHhVcn5NFPkPRwqq09It84Suaj-Q,쪼렙이다말로하자,1062,456,412,True,False,False,False,uAauCAxPQEOGqIASw4Cmo4C3pak69F_jO1vM9VBGoizN,4
CHALLENGER,GUnbVRezBx8kbOvbXE4jGzIS3XrBndreWTAox2AIyT3Jggc,BRO Hoya,1418,260,199,True,False,False,False,-A-ZTWXEXAMwP-omzDqQLKN4qqehf_hHMQNJroV_J1-8ck8,8
CHALLENGER,QvyRHQbuxCOawPfviAb2We5SJqTBZ9pOxH_SKDwd0ZDv9e4M3ZxiOO8cmQ,wu guan feng yue,1151,456,397,True,False,False,False,OgZRN8mXyidQ8P0aYt1bvnCT2ijk9ObR2ixM9E1EtmqK7FZuNPQpeUUL,8
CHALLENGER,pJZGQvylC7N7YG7eDJINaKv4lVtt5mTTlDOdXTN4fjxmYJs,viper3,1044,274,233,True,False,False,False,z_knuGY73romtw3izM5GC-u7hyzVgk-D2rKcfGgfhqw7oDc,9
CHALLENGER,GMiyF3tJUodnQx2bZ2eIfNDy361wEIQuRAUL3ADZFU2ttGg,샤코대장노령진,628,327,292,False,False,True,False,N77_z-RXWpJxSUzJwYaCKIX7UVpuu8qnmHo_3I44FpPNISU4qpv-M3cH,2
CHALLENGER,sQjk_Uhal5JkiyWT_iHuIxN-9c-anUxXEcWH1Z6Sx-O6ARQ,Emilia tan,667,382,343,False,False,True,False,I-Eb55t56gVZb5KJGzJLVLBdYcc8p_IyWMmYpDLKS9h_Hq4,2
CHALLENGER,t_m4MgN7heE0On1m-RIu9eat-z3P1SgVm3yyWGfPKIL2Ubkj,bcaaaaa,661,333,307,False,False,False,False,WN1i_hA6bWc0e10g4-vGILHIHQn9J_JMJFLk1fwteVYNrb_-g2aH093y,2
CHALLENGER,xouA1NKvMJG_pDQZV-LcTQ4Vq-n49aTclYQeA30s_yJU8Bs,HLE Deft1,1210,321,269,True,False,False,False,50vV3O5YckNFLfcFmqdLxRiCc-0eAWuxx9KuYsasVDCkxjw,12
CHALLENGER,rSizbudL3tFzW8g5O8KxqaFfESNod2hij6uUi-03X31Iq3vjyDSg3lOzxQ,ja1L,803,94,63,False,False,False,False,F1Ye-0GBSGLukfUNOp-1gwpnd9RSMK8z5ABqryFSgGruPBaliZko5ru6,9
CHALLENGER,o9eG6eIFjZb5j8mVfGXfE3v-MykqlpHkAoPeg1uZ7bQUow,탑 혜지,803,417,385,False,False,False,False,EgFpoaWYaHnrp-40SK9IOTHJITWytWQiNDU7aQ3sZA3c,5
CHALLENGER,4dqSL2NDlxGZwhCNSHvP7TLyya7dR6B1K8lvtZ-SvxdA0tU,Shadow vlade,717,578,535,False,False,False,False,Fv4VviemNCpeZKlLa0kLTDF4ww86q9FExK-55aDachngQJU,10
CHALLENGER,qi1i1tqWOkiTYV1cYjvGdQj4ueNjOxOiGa2gSz0JWOV7Sd0,스물다섯번째밤,686,170,142,False,False,False,False,UKhK6WP7nBnIPuINX3TU-K1-lo-etgBbYtpAMO7wzJDaEJiVOXBxvk2l,11
CHALLENGER,6ZcjTa6agiqYzwfWzu1BIyAtaoBBtxWqupRMTTvpKLO_6w,asdashgawas,809,151,118,False,False,False,False,GYW3XXD4Es_0mbIDYzL1G5uE8VUYA66sf_g1AkN5Iipm,4
CHALLENGER,oK4PqAUC3EIopJmSq3wXnpNFMp6DIYVhRw7zxh1YzmU0dl8,G4MBLEER,675,527,498,False,False,True,False,TTy55iap7VlQyqBaOfs4JikdfegJ2GG3iGyBkMaP8MtUcCs,4
CHALLENGER,fm1sYap6AYvkTziSeB5Ydx2gdSY-0wK1YHIMQd_h2yE9QMG6zEwckqsCCQ,TwitchTV 지미,627,107,71,False,False,False,False,Rd1XCBPXJ7sb1AFFO8u1rvEUsBNyqySRAixN8VzZDZJjUK8Fi3dBHtWp,3
CHALLENGER,-Hx8z5VzqGlBVkGqPkvcpiEr26766bq3geFKpG-1PRNOg2yG4QrH55kwqw,98K,576,210,170,False,False,False,False,4hb7HVyKL93Nk4pBnPn54A3b1Oect0gveoMTv472Zq5hqKvduGP7FAta,3
CHALLENGER,hEAY-5Ie---LwQztJ_wBJjegXSZ2Ne6w5rBQ4M1el8eM7fM,서폿있음,845,289,171,True,False,False,True,xcOddyPEy06hzjPD0Au8Y_7R56e3ocrT-b8rHwyUzPc7GGxzZ0AcCxCS,5
CHALLENGER,d84nlVdpQGGRP8F0a_xldnNWN3lw6beeG1hBuHlXVnBqel3XJC703AE94A,dcybb,1134,261,189,True,False,False,True,ZA4-SB--rUdD6g0AjbOk4OrdVM97aFLO3dP49UdFaGMYJek1E5OUQkyx,13
CHALLENGER,yEySR2iF3SHw3plBFnwBU8AfXBQZX-6ImDRPsbHIY09yhDE,죽다 고요히,690,169,127,False,False,False,False,FcHhkcasH6x3msf9M372lIhbMYNxMB5ULa8G8UGVP5_F9Rw,7
CHALLENGER,M_HTQF9gZ5kKRmP-3y39Q-wiZ3KIVND3eJSymC2c8sbpJ3w,Gen G Rascal,651,204,178,True,False,False,False,3hXu4dX1z1xsPME4oHlhUUDZTjnVROzDzmWzKeIZFUmQ-9I,9
CHALLENGER,by1hIKjeSwGm6lhnEubucT-24b3K_lgcY1d1Gxm7_3kkauk,IgNar,623,160,133,False,False,True,False,LHLV5_5ZmbRvFPHOIhL8k7_vLe8VRWOt8124_LARBlaa,8
CHALLENGER,4eZ1wi99raLbToiCYVsIUqZVskvEksclWE6vxw38oe2fgpkTVKKgebctIw,세상은 이렇다,657,271,238,False,False,False,False,qoXsy5R71K9zi0cD8POyhL0t4dr_7d4ntXTzU40JO6eTCtYxrKnGHKg2,3
CHALLENGER,Vq_LZnyPTwpwDKrBfaX4Ve3G9BP6BPl7cnrh9kSBTFfmzdI,ecnahC,697,351,327,True,False,False,False,6RqL2Y59S_tX14lw2FsyTOyiz5Nhx1shnxpzruDgAVYwkD0,11
CHALLENGER,oStfo1MiFZde-of-kDSREEAqRexdu7srH2uFX3chTwRtbFhlF-eg5guzgA,죽이고 싶다1,653,212,166,False,False,True,False,STs5ZXSzTxnAzxkU55BAWGt88fkZvZ_bqH53v35YZyI3B9_kkv49LxXs,13
CHALLENGER,JKPHWYiYcicQV1B2Q7k--jju8Sz1sg1L0SoPnNr12dTcKN4roqZgKwdL4g,Lan ting xu,686,83,37,False,False,True,False,XmxV2E8NLUEzvFgk9I_wYdooinbcmIaQfpeJzE8oK7c9Yizqu0vStNIT,8
CHALLENGER,NwCx5NhtjoGPWVy9oSGAKl9QA06uAQx0K-lz9o0jWA8LV8I,KT H4rp,768,306,268,True,False,False,False,SqULWN5oGC3vR-yjW8xhuhok-rBrwxV0DmaDmDKciUxT7Kyxt5IQpKkJ,9
CHALLENGER,bPZz8OvTjy5CNk_52au7jYtYtuzrPazNNVG-XYw8S5F5yO0,Faime,858,419,384,False,False,False,False,RGfVHmq-KnylYdwkk0ub_z0GYfnXClqiX6ySYYllcB_-HNY00XF0_Bwu,9
CHALLENGER,t0yRMVQNrbmiJ0G4EkLMVlqO32Qbt07-3sB9u-jsGWgffRQ,미북이,659,299,275,False,False,True,False,IseJaHAQSBYu7N-X3jBdo1u1OcDpxIXMlagLXg_VDjFUfqM,14
CHALLENGER,kIAByBBm8ewnLSBt9zzkgyG5tXgXANLK5W50rFEysJwUi5Y,T1 Ellim,728,186,148,False,False,False,False,OwPWROM_ZPtfUPIMxtEtOIltNaMX9t7PsRP0Qj1u0DQ3pqQ,10
CHALLENGER,M7YeUFjAcPYvhEjnX09whrDrWY_DVNYWBmuazDHg4fxz18A,xiaguang,645,142,113,False,False,True,False,C1gRht__dvdExB9lAaE71t1xqhSvVx9itWKl-sTdfpgqgM2r_RkemYma,7
CHALLENGER,E7SPiTQm6T0qUHL7S9b7oz4h16Ue1sMxR0b_FfJsNioRerQ,정훈이의 모험,1275,172,113,True,False,False,True,S32XGWWSaYCDYQsWwt4bJDhxaKOaF2o7ADCWd0n4wAhq8v8,8
CHALLENGER,00h3pqOaS300eK5bPaRWS_APWWHr9SGXzjC7f0dzc48xWvk,V스타,862,145,104,True,False,False,False,RhP0u2IzVbN89yZleNNMON33Dwm3ED8IS8kyQJcCshNpgx4,13
CHALLENGER,_NxllD4yVLyWCFbv0nvxcy3lkNed_4_mOi0h3fC4UqmBuNw,AF Minit,843,336,306,True,False,False,True,K1cQC8SaexAtbEzZxgyqP2qIiqrIvwaGfz7ySDQsOWGxTF8,7
CHALLENGER,rfWakDyiV90jxQL926EEivfg01yD-Vau5r-jUuc4roBuRw,바보상단 이현,644,348,326,False,False,True,True,SjRzn1F9WAW8-QEspSPBBrUQihvRuoRVaXGoAccHtr13,2
CHALLENGER,9WNAU_dyeQ9I7gOoWKIQ7aV_41FOrg4OhgDvD6TWhRKdbJg,HLE Morgan1,759,202,152,True,False,False,True,zFdNRq2OtsuGrmTrFn2ugbbcD-B2LsqE7OjKfABFg-y-tbE,11
CHALLENGER,6ENc-aX2IEbFuB1Z4j3yqYNx7HF9zLOJIRkWzKTqK0jckubOH9bEtcOS4A,중년의 활력,829,296,241,True,False,False,False,bPjYNyEpDgXUwUGp0dpJ4huPxurH5aiG2I2gk66Bu8GDL7IXaKdJUIqa,10
CHALLENGER,d_Ydp2Dh8bcaUq1syy6FUGAuB51FVeE1dhAVVpqDKu7CuERhhN62di0IVA,주문력상승,730,284,249,False,False,True,True,brC0wSA8C7doR3VGAFN-4Hm-mV4qnJEzdSxqGclQrMom51JRpT5EsX_I,9
CHALLENGER,lwz6XHo7javXXlDh500c8VpDjT6P77Dsw7saTBaRnBpLpKc,별사탕이좋아요,890,249,207,True,False,False,True,EKoo5jXafRNdsDPAUHlYel8hhBnoh7wTzkcadqsb1Jr0-5s,2
CHALLENGER,FK8dJr_3eq7FxiHffgTJyCKPKuZ4rv6shkiBGS3i5_1hJkeqSzfGTTF_cw,postersontwall,1372,596,537,True,False,False,False,_DkzsMBml96zv_9qU2m_tAarqiqcMUa4ikUtFePcasLANU7gi4u7l4Zm,9
CHALLENGER,ZdXq-G5Vd5cg2GLFKIZxibIvcCsfzAVRZVGCn2p7--2lCA,PhasedKiller,635,146,109,False,False,False,False,4PIBVGMxsvVlZkg9BbazRkAzRImFFsV4TbI2X9D8j3U,2
CHALLENGER,JTd5fk26fFk0ypX3ipkOx9wUh2MAwavIPlau2aUD5EAW64Q,월석싸개,636,285,239,False,False,False,False,v5WpWsy84BgIJ924qCXvXTsrqF-_X_FFlphGxW6FA9g4F5p4yr8y1-hE,10
CHALLENGER,qdgtW_MpsmgW0V1qgNZ8hNfxCWJF5anrIJDlVsKLYcGEhV4,사람들은 차가워,752,466,436,False,False,False,False,lX5Kq96QGO_WuCJI85HN7lcg-c_L_tEhkI0OixTFBKdgjv8Lq2rDebxQ,10
CHALLENGER,OMk9w4OXWk2D871InnlSoUiEDM1YydXQHPGkVzNmlPXBxeY,복실복실 태윤,780,149,111,False,False,False,False,E3w7W2xL3JgEvJNJbWYAvP8SIqmkUt_rrljPWW3xj2x3JsQHTbO5_oTF,8
CHALLENGER,tqP6-FmCIwpqy687HNugzOnrzpARt7NLY0I0LQqna_6Jb4o,Gen G Burdol,1068,145,88,True,False,False,True,pVCp9rojPbAg55oGERr5D2k8IxrW35P6eL3RVHpF_r5QZhg,7
CHALLENGER,rZPmoDx59MpiJcOzf7IRD0um6lH1gXVguzsINNcZhx9C72E,FA viod,815,283,235,True,False,False,False,PKLyWC9PvYO771vo6EKOYnuFkVp1MPr2qIwuMPp4TLoOS6c,9
CHALLENGER,qFy4iC3c9pyEquIizoZiyV4Afy8Pue7UhXope8FnepXm2P4,supsupsupspspsp,873,321,288,True,False,False,False,mH6fmxTOGRcNZnmqW4cvdWcZlQ9Ou17yMorWI0e5KZMUJZ3FHTotI8tb,9
CHALLENGER,bJqR0j96AcMSjbPPGnsUzONm16g1IpL5s8NrmkFj-pq49f-LwmmD4iOurg,AKASD,756,272,238,False,False,True,False,4-LXTkegHIBePdm6sbm_fbLrnYsgGRL8VBCTRxmQy707cBxsMkLczjK9,4
CHALLENGER,FE95NTEo9RDQF_au8fLceYhspb4b-3C-0ZDlyJmfGdUu12Otm-M5FsyjtQ,어리고싶다,1252,235,184,True,False,False,False,5SPs6Iuv-aftG7ne0dgUBk-Y7K6Y4nOitOlT8KJgF3cQBt-ns9zfFT0v,11
CHALLENGER,iCfl2XV7-WPj2qjNkvAg1O7UY64QUn1E4zMmC5BV8Frqn2I,Gen G Karis,916,320,278,True,False,False,False,Yb0uRc1Y4bKaubipeTHQPVkv2sySRTieFe2aN1zMHiiGjA2Wv-Ue6YHL,11
CHALLENGER,lDxNlmn9FQ65qT7fpLyHJ8x-I_cAJDEcJvGEZerG2VMFUWg,Let me sup,667,264,233,True,False,False,False,TRXJD5zNoeZFJ4dMDVx2AIZxVyrBxvuQV_mdQPF7HJqqO6Q,6
CHALLENGER,f5pOuJkfIx0gFI9_pL7zrESry319IENPNEr5jpWJbdG8TJ4,15 March,756,146,100,False,False,True,False,ftLV6mUzRy2fjYp6mtMQgPCmdcybB8aedvatyUDn5uUFc8I,7
CHALLENGER,xhj5REOqgEGcLj4ktq_CkG5QNJGaLv8XDvBmW8We8UABRpQ,팀개못하면누누함,824,144,106,True,False,False,False,-xB_MXS-9fwYH9KaVj9zY2tLvn74K4RVBKpwl7_uNPpF2NBGrQAtM68s,2
CHALLENGER,mjIFRQDKFMQ3WKEKnIdhde9EsRh6KD0o9IEOKPYXknq9MIMt,zpdlxl gkvm,1138,180,120,False,False,False,False,Ady1OVO53uIiFrgwoCHyD09O2psiOMZSv0889LPcT3EUaAdTSHmo0H1j,7
CHALLENGER,4cbte3cFonP-al-Xpd1Au4C0nFEhgSnlB9xKSL2FlIOGjfphgaE0llegKw,tcdmssdg,1057,202,163,True,False,False,False,Fd4htXJT90tcwGVomQ7kXL2rP1T38EcQukUG8hyugl0CZRpJiS1jkD-V,9
CHALLENGER,s7BLn2yMb-jeJD1BPp0C560nlCjv-lp2zqo71CFxt66BUc7xua5ZTdCHaQ,guliduiyou,777,373,312,False,False,True,True,l3HIrKG_ulCfxf4DTNNXxM1PgtpHScEG-5maLotx-f-yEXuGVyU2r1Sv,11
CHALLENGER,IXlWIUe0V9IFBQO1HI_tV-73oZmIsnNVfBHQV7E-RIWXR0c,Dn1,636,195,148,False,False,False,False,lR8TPRBbFZWMktq4jFGYxL5U7HkuI8omizH-r9dVUAU-ACU,5
CHALLENGER,3dkL7wWDs7plp3kwGNPOffsmCtP18A-cs1LOAtg7H6zmFTBejSMZ7xm8cA,cvxnblkwerio,865,103,75,False,False,False,False,UhOExDQQBf_bIINTQkSYwE7ZqsPoHI2nIRJtR6i3440SW2sXIxaHlVrM,12
CHALLENGER,qzv3vqXlCu7v7dDsB9F1Jx_El_jZk1CBt86kVypXwQL75ng,See u AG,715,153,117,False,False,False,False,WrzaiWQDtnVQUrf3BH6y8tasdf0PwWz06hwle_w0Z_F16Y4,11
CHALLENGER,Mwh0y58O2buHzdQ2sVfRzCzB5kplDYh6NGv5aKzv-arMEg,외길인생 샤코,642,276,225,False,False,True,True,hCllA4usOcWx3bKSYNAXcuvtk5uft0VDBRPlfTFCqfjm,2
CHALLENGER,PxravOxNYuZQz6MHtwEBIdvqLMbTZtzlL1WyvfvOkL84IE4,Liiv Cruiser,601,484,450,False,False,True,False,pOoWyf3bqkmwpOvityykzusuRAZ1dVFbMi3sOXI3hdA8hUM,12
CHALLENGER,6fDVzXoeScjOHoZ2ISCMxCkJ_GEcQFJF32HeBM387ZNZVHQ,T1 Berserker,772,198,171,True,False,False,False,UCvrwO5ZqSIjWOsIqcvdnXVChS6zB_w48qhVm93XJjxFjaO65V-OJy3C,8
CHALLENGER,C3PclKA9C4S2zyR48J4PX0JoIVp0lRRpv3XTxam0cFOY4Nc,FA BaeKHo,691,134,104,False,False,False,False,lYoReXjkWUCOc5MIqMrSGaWrThgKZRc0gcRnNZwwZ7pR-cGkS1kRQ4DU,14
CHALLENGER,EeN6oGBNqnn8sV-OxT1vviuyf7Ha2jvm7t_d_E0ZGCo2L_w,트위치 라쿤99,692,172,131,False,False,False,False,-2xnbJB69P6RGY3jjDKOFhHatiCirNSeoJbDDjxjjKXjYYs,12
CHALLENGER,PdVbKqibbqOUise0Fny2xcMpK6WCHmf1PAHVVTjdQumpZms,교육잘받은도구,713,152,123,False,False,False,False,-lH9e3Ce_3tTSHTD0u2UHQCmZRTrY4soGSu1UTuHlgklDwo,6
CHALLENGER,-mtZw7lfL-1W7_bYartByXrrlAAIzedwoJ-mh3lozS1nKfXAr7Qo60wK5w,FA2001,728,260,212,False,False,True,False,H8JVjyxFsgYsnVg-aTTZ2ZVqB8synrfm5waCx0xKJrhKW-MaOivmpgT-,6
CHALLENGER,m65VQAj9zQWcPODc-E54TB212XVeVu5jeqrWeSJEjqnNiWA,Shadow Nia,646,323,287,False,False,True,False,5JbCheL5R3rWCnJfOiSBSYCfwc5XHem7sOKGwTbZ6Gjl,11
CHALLENGER,DPahf_zeELzCTcCoE8MrzxJAnnI49M0wi8OKpjQ4hfJ87L4,RIP20201231,630,187,149,True,False,False,False,YmbLqRoWsnjI4XHCJoTIlJFnIL3bxm9w8yMXO1JgqYr3AF4,8
CHALLENGER,YvaWdyeCTfOV9nVGnixQEcHO0AQ8E7CVk1C5kvYzNF7m7-3eCVrZQ4LlIw,IRELKlNG,661,111,66,False,False,True,True,LS_oirYxQScfJsjFc4ncPXYGNAOu97wrXK0_8PveJvDFK7lYJuPjZeJL,1
CHALLENGER,tUfEaLYQfS0qfsku2wZSN76XRMy_Wzf3Jrz-25xVSKXw2io4bbrRkrAACg,지으자닉네임,814,134,84,False,False,True,True,EED_KIxRJcdm67tDagBec4SWCgm6hy9vh2dpIWeA1HQwW0ARsBsm6p89,7
CHALLENGER,CUEd3vAJdTdvVgjxzxmmrFoppOwC8ttUHVCqj26CPjMTycY,크림몬,793,257,210,False,False,True,False,YpGkfUSJA_QfuAJqKZAeTmzlYfCt2sRIHxqQ7eX1sxKGmcY,2
CHALLENGER,ZNKFxnZCS5Zk648BF6AQrrq34gJzQ-UJSGuBA6BecbVqrNc,이 차가 식기전에,581,401,370,True,False,False,False,0VveOYYkXh2hhKk9M483m9C0PCp8aBWv18RTwE56zfc-D0k,5
CHALLENGER,y1rUHylwQDTTjsETX0oYhA0VyFi1ZkaO_gxCm_LQrkGdpL8,튀자튀자아,805,118,81,False,False,False,False,vTYjPXbToHnNtHqt4W5x5oqfCapbFr2bzG05ihhRbArKAjk,5
CHALLENGER,ZOqXiCoXodSPghcCAaEw3thqT14Nk2rihSZ23LkCGEN1pIy4YE_L9cwkMw,신기한 개,648,331,290,False,False,True,False,_RXt0Eua34z_pl-tPVzju7qnlz49KShCkLvsb8ct-VNSQHVnKxUQNYL0,9
CHALLENGER,o0_6KndFHMnMeJ0cu0OKpdWRnqIvYTwLqHzrGWSA-qJIWDhyRZvwXyWMcg,mm7m,832,185,151,True,False,False,False,FYTPI8Lmmrpaqi20fyeQkPMiZdWba2aika-cXlQXcI5cQdjt7bTK9ndL,6
CHALLENGER,XHiEUguhakoUZ1y0D5toFYjkAd42gFGfYUk3p56C-ybdkI8S3O2lJXoOCg,long yan jing yi,1034,171,113,True,False,False,False,xgz2NMoSfLIKpIC8lmyY-jclh23CoPgDnw9lT6aKNG_y5zSH3raxf01S,6
CHALLENGER,GmxRMOMKFIK_MboEA_OSw7rNE0BSrZCvPRxQi3TlJsDFEA,CCrazy,655,224,190,False,False,True,False,_MXJDBFN69lGiMfstXnLCYamTMPsv5kZfejfu0cw4rIK,10
CHALLENGER,xxw49vKdyCJNlOE-4ZCLUWfeLLsyvdfXskqBjsYVXIcP2A,xiangtaosensei,683,169,129,False,False,False,True,3ZxG8T_9hoBuXPiqh0k_Rg5_QGvjtMMXAJKx4gXX6S4,13
CHALLENGER,GuwkH4AhhoEMH8hIksDV7GPrq-5kwGHzdp8ftOBbNhM25Uo,BRO Yaharong,973,647,599,True,False,False,False,E9lpa-KIGdxJ-fv7GzWpO8lR1JOGXRff4Zv2LW7uiTdazZU,10
CHALLENGER,5nyavtFAUjqY2nWdoFzX6v3Std1x8Cd8aq4Y0bnFkOg6YQ,T1 Roach,698,225,188,False,False,False,False,b0xaiX_MT0ah5nQjunwk8b0GaK-19Ru0KCHmJO2cAsUa,7
